"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Amount Spent per Household on All Household Expenses","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","total_avg","TimeFrame","GeoVintage","Source","Location"
"Census Tract","06077002300","CA","06077002300","=""06077002300""","50700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002401","CA","06077002401","=""06077002401""","54400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002402","CA","06077002402","=""06077002402""","51400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002503","CA","06077002503","=""06077002503""","45500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002504","CA","06077002504","=""06077002504""","66200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002701","CA","06077002701","=""06077002701""","53600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002702","CA","06077002702","=""06077002702""","54400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002800","CA","06077002800","=""06077002800""","56600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003106","CA","06077003106","=""06077003106""","64200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003108","CA","06077003108","=""06077003108""","60900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003109","CA","06077003109","=""06077003109""","61700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003110","CA","06077003110","=""06077003110""","53500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003111","CA","06077003111","=""06077003111""","57300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003112","CA","06077003112","=""06077003112""","66800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003115","CA","06077003115","=""06077003115""","64700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003116","CA","06077003116","=""06077003116""","46900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003117","CA","06077003117","=""06077003117""","87300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003118","CA","06077003118","=""06077003118""","76500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003119","CA","06077003119","=""06077003119""","87000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003203","CA","06077003203","=""06077003203""","68600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003205","CA","06077003205","=""06077003205""","72800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003209","CA","06077003209","=""06077003209""","71800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003210","CA","06077003210","=""06077003210""","64600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003213","CA","06077003213","=""06077003213""","61400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003214","CA","06077003214","=""06077003214""","78000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003215","CA","06077003215","=""06077003215""","63500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003216","CA","06077003216","=""06077003216""","67300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003217","CA","06077003217","=""06077003217""","53600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003218","CA","06077003218","=""06077003218""","70500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003219","CA","06077003219","=""06077003219""","82300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003305","CA","06077003305","=""06077003305""","59200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003306","CA","06077003306","=""06077003306""","56400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003307","CA","06077003307","=""06077003307""","51500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003308","CA","06077003308","=""06077003308""","47700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003310","CA","06077003310","=""06077003310""","51300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003311","CA","06077003311","=""06077003311""","57700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003312","CA","06077003312","=""06077003312""","44800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003313","CA","06077003313","=""06077003313""","51100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003403","CA","06077003403","=""06077003403""","65200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003404","CA","06077003404","=""06077003404""","54200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003405","CA","06077003405","=""06077003405""","56300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003406","CA","06077003406","=""06077003406""","48800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003407","CA","06077003407","=""06077003407""","54500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003409","CA","06077003409","=""06077003409""","48500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003410","CA","06077003410","=""06077003410""","56900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003501","CA","06077003501","=""06077003501""","103200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003502","CA","06077003502","=""06077003502""","76300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003503","CA","06077003503","=""06077003503""","78700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003504","CA","06077003504","=""06077003504""","69700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003601","CA","06077003601","=""06077003601""","63400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003602","CA","06077003602","=""06077003602""","63900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003700","CA","06077003700","=""06077003700""","50200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003803","CA","06077003803","=""06077003803""","68600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003804","CA","06077003804","=""06077003804""","70800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003805","CA","06077003805","=""06077003805""","75300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003806","CA","06077003806","=""06077003806""","66300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003807","CA","06077003807","=""06077003807""","80100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003808","CA","06077003808","=""06077003808""","70600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077003900","CA","06077003900","=""06077003900""","56800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004001","CA","06077004001","=""06077004001""","53800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004003","CA","06077004003","=""06077004003""","71700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004004","CA","06077004004","=""06077004004""","79300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004104","CA","06077004104","=""06077004104""","79200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004105","CA","06077004105","=""06077004105""","72000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004106","CA","06077004106","=""06077004106""","74500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004107","CA","06077004107","=""06077004107""","65300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004108","CA","06077004108","=""06077004108""","82000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004202","CA","06077004202","=""06077004202""","76500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004203","CA","06077004203","=""06077004203""","54500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004204","CA","06077004204","=""06077004204""","62000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004205","CA","06077004205","=""06077004205""","55700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004206","CA","06077004206","=""06077004206""","64100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004302","CA","06077004302","=""06077004302""","57000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004305","CA","06077004305","=""06077004305""","77300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004307","CA","06077004307","=""06077004307""","61700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004308","CA","06077004308","=""06077004308""","61200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004309","CA","06077004309","=""06077004309""","72100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004310","CA","06077004310","=""06077004310""","72400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004402","CA","06077004402","=""06077004402""","63600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004403","CA","06077004403","=""06077004403""","49200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004404","CA","06077004404","=""06077004404""","50300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004501","CA","06077004501","=""06077004501""","55300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004502","CA","06077004502","=""06077004502""","48200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004600","CA","06077004600","=""06077004600""","71900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004701","CA","06077004701","=""06077004701""","66100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004703","CA","06077004703","=""06077004703""","77300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004704","CA","06077004704","=""06077004704""","67300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077004800","CA","06077004800","=""06077004800""","73400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
